item,itemLabel
http://www.wikidata.org/entity/Q38085276,Camille Laurent-Gengoux
http://www.wikidata.org/entity/Q48847117,Robert Wolak
http://www.wikidata.org/entity/Q55975373,Paolo Piccione
http://www.wikidata.org/entity/Q81911768,Simone Gutt
http://www.wikidata.org/entity/Q95219780,John Oprea
http://www.wikidata.org/entity/Q60487980,Mehrnoosh Sadrzadeh
http://www.wikidata.org/entity/Q161172,ring
http://www.wikidata.org/entity/Q193076,functional programming
http://www.wikidata.org/entity/Q1052692,filter
http://www.wikidata.org/entity/Q370126,Barry Simon
http://www.wikidata.org/entity/Q7595945,stack
http://www.wikidata.org/entity/Q72998,Paul Lorenzen
http://www.wikidata.org/entity/Q76548,Meister Eckhart
http://www.wikidata.org/entity/Q77141,Alexander Grothendieck
http://www.wikidata.org/entity/Q77301,Eduard Heine
http://www.wikidata.org/entity/Q77304,Wilhelm Killing
http://www.wikidata.org/entity/Q92760,Claude Shannon
http://www.wikidata.org/entity/Q92952,Peter Landin
http://www.wikidata.org/entity/Q93344,trigonometric function
http://www.wikidata.org/entity/Q95989,Matthias Kreck
http://www.wikidata.org/entity/Q105580,gauge boson
http://www.wikidata.org/entity/Q124131,superconductivity
http://www.wikidata.org/entity/Q129638,Grassmannian
http://www.wikidata.org/entity/Q134787,analytic geometry
http://www.wikidata.org/entity/Q151833,Robert Brout
http://www.wikidata.org/entity/Q155794,Hans Bethe
http://www.wikidata.org/entity/Q161519,permutation
http://www.wikidata.org/entity/Q168817,algebraic number
http://www.wikidata.org/entity/Q175751,quantum tunneling
http://www.wikidata.org/entity/Q177251,associativity
http://www.wikidata.org/entity/Q178546,determinant
http://www.wikidata.org/entity/Q181296,abelian group
http://www.wikidata.org/entity/Q184899,proof by contradiction
http://www.wikidata.org/entity/Q189061,CW complex
http://www.wikidata.org/entity/Q193756,complex analysis
http://www.wikidata.org/entity/Q200125,expectation
http://www.wikidata.org/entity/Q202906,homeomorphism
http://www.wikidata.org/entity/Q208237,monoid
http://www.wikidata.org/entity/Q208416,continuum hypothesis
http://www.wikidata.org/entity/Q208935,bullet cluster
http://www.wikidata.org/entity/Q211041,Atle Selberg
http://www.wikidata.org/entity/Q214070,physical law
http://www.wikidata.org/entity/Q214159,inner product space
http://www.wikidata.org/entity/Q214549,Joseph Liouville
http://www.wikidata.org/entity/Q217608,fixed point
http://www.wikidata.org/entity/Q219637,Bessel function
http://www.wikidata.org/entity/Q225869,descriptive set theory
http://www.wikidata.org/entity/Q238323,nuclear reaction
http://www.wikidata.org/entity/Q256151,matrix equivalence
http://www.wikidata.org/entity/Q267449,LSZ reduction formula
http://www.wikidata.org/entity/Q273508,inflation
http://www.wikidata.org/entity/Q306610,n-sphere
http://www.wikidata.org/entity/Q306786,beta decay
http://www.wikidata.org/entity/Q309157,Church-Turing thesis
http://www.wikidata.org/entity/Q311627,p-adic number
http://www.wikidata.org/entity/Q320369,clopen set
http://www.wikidata.org/entity/Q323316,Alan Guth
http://www.wikidata.org/entity/Q323442,Abraham Adrian Albert
http://www.wikidata.org/entity/Q327741,Jean-Pierre Wintenberger
http://www.wikidata.org/entity/Q329846,Øystein Ore
http://www.wikidata.org/entity/Q331423,James Bjorken
http://www.wikidata.org/entity/Q364238,Charles W. Misner
http://www.wikidata.org/entity/Q368288,Ioan James
http://www.wikidata.org/entity/Q372037,Seifert–van Kampen theorem
http://www.wikidata.org/entity/Q381725,exact functor
http://www.wikidata.org/entity/Q386597,prime ring
http://www.wikidata.org/entity/Q390741,collineation
http://www.wikidata.org/entity/Q409415,Airy function
http://www.wikidata.org/entity/Q426855,George Lusztig
http://www.wikidata.org/entity/Q454459,Shimshon Amitsur
http://www.wikidata.org/entity/Q461112,Yvonne Choquet-Bruhat
http://www.wikidata.org/entity/Q467606,model theory
http://www.wikidata.org/entity/Q467980,geometrical optics
http://www.wikidata.org/entity/Q485287,analytic continuation
http://www.wikidata.org/entity/Q502771,Andrei Zelevinsky
http://www.wikidata.org/entity/Q510675,Disquisitiones Arithmeticae
http://www.wikidata.org/entity/Q536528,Richard Montague
http://www.wikidata.org/entity/Q546145,compactification
http://www.wikidata.org/entity/Q558339,dihedral group
http://www.wikidata.org/entity/Q565198,sphere eversion
http://www.wikidata.org/entity/Q567544,anomalous diffusion
http://www.wikidata.org/entity/Q569347,graph product
http://www.wikidata.org/entity/Q592651,non-abelian group
http://www.wikidata.org/entity/Q602136,coding theory
http://www.wikidata.org/entity/Q603880,finite field
http://www.wikidata.org/entity/Q633721,Francesco Severi
http://www.wikidata.org/entity/Q638846,intersection number
http://www.wikidata.org/entity/Q646245,algebraic integer
http://www.wikidata.org/entity/Q649337,New Foundations
http://www.wikidata.org/entity/Q2329,chemistry
http://www.wikidata.org/entity/Q42848,data
http://www.wikidata.org/entity/Q14620,optics
http://www.wikidata.org/entity/Q23809,atomic number
http://www.wikidata.org/entity/Q28509,vertex operator algebra
http://www.wikidata.org/entity/Q36255,unit vector
http://www.wikidata.org/entity/Q39246,Richard Feynman
http://www.wikidata.org/entity/Q40007,Pontryagin class
http://www.wikidata.org/entity/Q41688,Hendrik Lorentz
http://www.wikidata.org/entity/Q41995,tachyon
http://www.wikidata.org/entity/Q42299,Bernhard Riemann
http://www.wikidata.org/entity/Q57228,Ferdinand Georg Frobenius
http://www.wikidata.org/entity/Q60367,modular invariance
http://www.wikidata.org/entity/Q61756,Kurt Hensel
http://www.wikidata.org/entity/Q62494,polar coordinate system
http://www.wikidata.org/entity/Q65196,Yuri Manin
http://www.wikidata.org/entity/Q65332,Konstantinos Carathéodory
http://www.wikidata.org/entity/Q719395,category
http://www.wikidata.org/entity/Q809690,barycenter
http://www.wikidata.org/entity/Q650738,folk theorem
http://www.wikidata.org/entity/Q655742,modus ponens
http://www.wikidata.org/entity/Q670235,fundamental theorem of arithmetic
http://www.wikidata.org/entity/Q673444,dense set
http://www.wikidata.org/entity/Q679903,magma
http://www.wikidata.org/entity/Q680081,separable space
http://www.wikidata.org/entity/Q711210,Edwin Thompson Jaynes
http://www.wikidata.org/entity/Q711278,Robert Langlands
http://www.wikidata.org/entity/Q712042,Arthur Wightman
http://www.wikidata.org/entity/Q726687,Jacques Roubaud
http://www.wikidata.org/entity/Q740956,black brane
http://www.wikidata.org/entity/Q751290,Euler angles
http://www.wikidata.org/entity/Q751484,block design
http://www.wikidata.org/entity/Q752732,asymptotic freedom
http://www.wikidata.org/entity/Q765994,group object
http://www.wikidata.org/entity/Q768993,Wasserstein metric
http://www.wikidata.org/entity/Q774579,field of fractions
http://www.wikidata.org/entity/Q779798,Cesare Burali-Forti
http://www.wikidata.org/entity/Q825857,Riemann sphere
http://www.wikidata.org/entity/Q836938,isospin
http://www.wikidata.org/entity/Q849512,symmetric group
http://www.wikidata.org/entity/Q853922,Hamming code
http://www.wikidata.org/entity/Q858320,calculus of constructions
http://www.wikidata.org/entity/Q836088,characteristic
http://www.wikidata.org/entity/Q864313,Hopf link
http://www.wikidata.org/entity/Q864377,multiset
http://www.wikidata.org/entity/Q864919,Alexandroff extension
http://www.wikidata.org/entity/Q866456,R-parity
http://www.wikidata.org/entity/Q877149,elementary equivalence
http://www.wikidata.org/entity/Q892585,Borel measure
http://www.wikidata.org/entity/Q899137,interpretation of quantum mechanics
http://www.wikidata.org/entity/Q912029,Brian Conrad
http://www.wikidata.org/entity/Q925488,homoiconicity
http://www.wikidata.org/entity/Q942353,Boolean function
http://www.wikidata.org/entity/Q949349,Ehud Hrushovski
http://www.wikidata.org/entity/Q958871,supergravity
http://www.wikidata.org/entity/Q986455,energy condition
http://www.wikidata.org/entity/Q986909,class function
http://www.wikidata.org/entity/Q1012612,Iwahori–Hecke algebra
http://www.wikidata.org/entity/Q1014878,tautological one-form
http://www.wikidata.org/entity/Q1033910,Cantor–Bernstein–Schroeder theorem
http://www.wikidata.org/entity/Q1052674,symmetric algebra
http://www.wikidata.org/entity/Q1055314,umbral calculus
http://www.wikidata.org/entity/Q1057968,finite group
http://www.wikidata.org/entity/Q1307987,suspension
http://www.wikidata.org/entity/Q1060321,Gaussian integral
http://www.wikidata.org/entity/Q1068049,Cartan connection
http://www.wikidata.org/entity/Q1069998,partial order
http://www.wikidata.org/entity/Q1079749,Christian Fronsdal
http://www.wikidata.org/entity/Q1097991,irreflexive relation
http://www.wikidata.org/entity/Q1135253,Corrado de Concini
http://www.wikidata.org/entity/Q1136035,Feza Gürsey
http://www.wikidata.org/entity/Q1141611,preon
http://www.wikidata.org/entity/Q1144125,Cuntz algebra
http://www.wikidata.org/entity/Q1151539,Jacobi identity
http://www.wikidata.org/entity/Q1182161,Dedekind eta function
http://www.wikidata.org/entity/Q1182249,deduction theorem
http://www.wikidata.org/entity/Q1191211,cosmic censorship hypothesis
http://www.wikidata.org/entity/Q1192916,instanton
http://www.wikidata.org/entity/Q1192873,Yang–Mills theory
http://www.wikidata.org/entity/Q1194002,hypercharge
http://www.wikidata.org/entity/Q1197190,multilinear algebra
http://www.wikidata.org/entity/Q1209467,density
http://www.wikidata.org/entity/Q1217677,fundamental theorem of calculus
http://www.wikidata.org/entity/Q1238449,polylogarithm
http://www.wikidata.org/entity/Q1283623,cofinality
http://www.wikidata.org/entity/Q1306092,Nash embedding theorem
http://www.wikidata.org/entity/Q1313257,Eisenstein series
http://www.wikidata.org/entity/Q1314574,Neil Strickland
http://www.wikidata.org/entity/Q1322810,scattering amplitude
http://www.wikidata.org/entity/Q1338213,Lochlainn O'Raifeartaigh
http://www.wikidata.org/entity/Q1346677,Tietze extension theorem
http://www.wikidata.org/entity/Q1350206,logarithmic integral
http://www.wikidata.org/entity/Q1353233,conjugacy class
http://www.wikidata.org/entity/Q1353916,Kähler manifold
http://www.wikidata.org/entity/Q1354205,Erik Verlinde
http://www.wikidata.org/entity/Q1361396,Ricci flow
http://www.wikidata.org/entity/Q1362228,totally bounded space
http://www.wikidata.org/entity/Q1369621,Schwartz space
http://www.wikidata.org/entity/Q1384866,E. C. George Sudarshan
http://www.wikidata.org/entity/Q1392559,Iwasawa theory
http://www.wikidata.org/entity/Q1405367,Ralph Fox
http://www.wikidata.org/entity/Q1454111,free abelian group
http://www.wikidata.org/entity/Q1457052,well-ordering theorem
http://www.wikidata.org/entity/Q1471710,black hole information paradox
http://www.wikidata.org/entity/Q1478885,Kruskal–Szekeres coordinates
http://www.wikidata.org/entity/Q1507472,George H. Mealy
http://www.wikidata.org/entity/Q1513086,Simon B. Kochen
http://www.wikidata.org/entity/Q1538614,modular lattice
http://www.wikidata.org/entity/Q1540413,quarkonium
http://www.wikidata.org/entity/Q1542220,Vadim Knizhnik
http://www.wikidata.org/entity/Q1548746,second-order logic
http://www.wikidata.org/entity/Q1575634,concrete category
http://www.wikidata.org/entity/Q1673406,universal enveloping algebra
http://www.wikidata.org/entity/Q1695400,algebraic group
http://www.wikidata.org/entity/Q96702378,Compositionality
http://www.wikidata.org/entity/Q1045880,technicolor
http://www.wikidata.org/entity/Q6718,quark
http://www.wikidata.org/entity/Q934314,Aleksandr Aleksandrov
http://www.wikidata.org/entity/Q1850712,cone
http://www.wikidata.org/entity/Q2815652,André Joyal
http://www.wikidata.org/entity/Q4377407,Preset
http://www.wikidata.org/entity/Q2638692,Albert Schwarz
http://www.wikidata.org/entity/Q835041,Nous
http://www.wikidata.org/entity/Q1722436,relational calculus
http://www.wikidata.org/entity/Q1725409,Peano curve
http://www.wikidata.org/entity/Q1752667,linear code
http://www.wikidata.org/entity/Q1755242,nilpotent group
http://www.wikidata.org/entity/Q1757948,formality
http://www.wikidata.org/entity/Q1772676,Peter Heinig
http://www.wikidata.org/entity/Q1777803,coalgebra
http://www.wikidata.org/entity/Q1783179,orthogonal group
http://www.wikidata.org/entity/Q1789063,L-function
http://www.wikidata.org/entity/Q1816952,Schur's lemma
http://www.wikidata.org/entity/Q1890389,connected sum
http://www.wikidata.org/entity/Q1892897,torus knot
http://www.wikidata.org/entity/Q1896657,urelement
http://www.wikidata.org/entity/Q1946642,h-cobordism
http://www.wikidata.org/entity/Q1965801,Course of Theoretical Physics
http://www.wikidata.org/entity/Q1970172,von Neumann algebra
http://www.wikidata.org/entity/Q1996100,splitting field
http://www.wikidata.org/entity/Q2020004,Galois extension
http://www.wikidata.org/entity/Q2063099,Poincaré duality
http://www.wikidata.org/entity/Q2118078,Euclidean topology
http://www.wikidata.org/entity/Q2133711,Ravi Vakil
http://www.wikidata.org/entity/Q2185349,fundamental theorem of Riemannian geometry
http://www.wikidata.org/entity/Q2204630,dihedral group of order 6
http://www.wikidata.org/entity/Q2268203,Kalb–Ramond field
http://www.wikidata.org/entity/Q2283003,Siegel upper half-space
http://www.wikidata.org/entity/Q2308311,Specker sequence
http://www.wikidata.org/entity/Q2391720,Tammo tom Dieck
http://www.wikidata.org/entity/Q2467095,uniformly hyperfinite algebra
http://www.wikidata.org/entity/Q2470767,Cauchy horizon
http://www.wikidata.org/entity/Q2513496,choice function
http://www.wikidata.org/entity/Q2525646,composition series
http://www.wikidata.org/entity/Q2621220,functional derivative
http://www.wikidata.org/entity/Q2629256,exotic meson
http://www.wikidata.org/entity/Q2641669,Alexander Belavin
http://www.wikidata.org/entity/Q2748910,vector meson
http://www.wikidata.org/entity/Q2815670,J. Michael Boardman
http://www.wikidata.org/entity/Q2851410,coherent ring
http://www.wikidata.org/entity/Q2855673,cofree coalgebra
http://www.wikidata.org/entity/Q2872609,Automath
http://www.wikidata.org/entity/Q2914432,no-go theorem
http://www.wikidata.org/entity/Q2915225,finite intersection property
http://www.wikidata.org/entity/Q2976255,fixed-point combinator
http://www.wikidata.org/entity/Q2997817,perfect field
http://www.wikidata.org/entity/Q3024615,dessin d'enfant
http://www.wikidata.org/entity/Q3087844,Chern–Weil homomorphism
http://www.wikidata.org/entity/Q3107191,squark
http://www.wikidata.org/entity/Q3139850,Morse homology
http://www.wikidata.org/entity/Q3258885,upper half-plane
http://www.wikidata.org/entity/Q3327702,Schur multiplier
http://www.wikidata.org/entity/Q3333764,Fubini–Study metric
http://www.wikidata.org/entity/Q3388699,cup product
http://www.wikidata.org/entity/Q3401770,first uncountable ordinal
http://www.wikidata.org/entity/Q3457091,proof net
http://www.wikidata.org/entity/Q3490369,Morse–Kelley set theory
http://www.wikidata.org/entity/Q3492088,lagrangian submanifold
http://www.wikidata.org/entity/Q3552958,differentiable manifold
http://www.wikidata.org/entity/Q3554813,affine variety
http://www.wikidata.org/entity/Q3554820,Fréchet manifold
http://www.wikidata.org/entity/Q3554829,rational variety
http://www.wikidata.org/entity/Q3647462,Burt Ovrut
http://www.wikidata.org/entity/Q4008379,valuation
http://www.wikidata.org/entity/Q3755543,principal homogeneous space
http://www.wikidata.org/entity/Q3893331,Hilbert's fifth problem
http://www.wikidata.org/entity/Q4231754,counterterm
http://www.wikidata.org/entity/Q4493451,Morse function
http://www.wikidata.org/entity/Q4680481,Adams spectral sequence
http://www.wikidata.org/entity/Q4723991,algebraic cobordism
http://www.wikidata.org/entity/Q4724020,algebraic theory
http://www.wikidata.org/entity/Q4781718,approach space
http://www.wikidata.org/entity/Q4791133,arithmetic topology
http://www.wikidata.org/entity/Q4820423,augmentation ideal
http://www.wikidata.org/entity/Q5051844,category of elements
http://www.wikidata.org/entity/Q5054344,Cauchy space
http://www.wikidata.org/entity/Q5121446,circle bundle
http://www.wikidata.org/entity/Q5133084,Clifford bundle
http://www.wikidata.org/entity/Q5139921,cocycle
http://www.wikidata.org/entity/Q5155179,comodule
http://www.wikidata.org/entity/Q5156040,comparison theorem
http://www.wikidata.org/entity/Q5156434,complemented lattice
http://www.wikidata.org/entity/Q5160248,conformal connection
http://www.wikidata.org/entity/Q5163667,constant sheaf
http://www.wikidata.org/entity/Q5166747,Conway polynomial
http://www.wikidata.org/entity/Q5251702,deformation theory
http://www.wikidata.org/entity/Q5253964,Deligne cohomology
http://www.wikidata.org/entity/Q5275263,diffeology
http://www.wikidata.org/entity/Q5280340,direct image functor
http://www.wikidata.org/entity/Q5295371,Donaldson theory
http://www.wikidata.org/entity/Q5347283,effective topos
http://www.wikidata.org/entity/Q5365789,elliptic cohomology
http://www.wikidata.org/entity/Q5428744,factorization lemma
http://www.wikidata.org/entity/Q5449247,filtered category
http://www.wikidata.org/entity/Q5500272,free object
http://www.wikidata.org/entity/Q5506747,Frölicher space
http://www.wikidata.org/entity/Q11028,information
http://www.wikidata.org/entity/Q185148,interval
http://www.wikidata.org/entity/Q1224487,equaliser
http://www.wikidata.org/entity/Q7829620,tower
http://www.wikidata.org/entity/Q123022,Felix Bloch
http://www.wikidata.org/entity/Q5591875,graded manifold
http://www.wikidata.org/entity/Q5610719,Grothendieck's Galois theory
http://www.wikidata.org/entity/Q5610720,Grothendieck connection
http://www.wikidata.org/entity/Q5956316,Kirby calculus
http://www.wikidata.org/entity/Q5957938,hyperdeterminant
http://www.wikidata.org/entity/Q5981718,Ian Grojnowski
http://www.wikidata.org/entity/Q6033616,inhabited set
http://www.wikidata.org/entity/Q6130374,slepton
http://www.wikidata.org/entity/Q6394805,Kervaire invariant
http://www.wikidata.org/entity/Q6425088,Kodaira embedding theorem
http://www.wikidata.org/entity/Q6501705,superspace
http://www.wikidata.org/entity/Q6510488,heat equation
http://www.wikidata.org/entity/Q6516731,Lefschetz hyperplane theorem
http://www.wikidata.org/entity/Q6543812,Lie bialgebra
http://www.wikidata.org/entity/Q6667507,logical topology
http://www.wikidata.org/entity/Q6822327,metabelian group
http://www.wikidata.org/entity/Q6839294,microbundle
http://www.wikidata.org/entity/Q6901641,monoidal adjunction
http://www.wikidata.org/entity/Q6941533,Postnikov system
http://www.wikidata.org/entity/Q7048762,non-Hausdorff manifold
http://www.wikidata.org/entity/Q7133733,parabolic geometry
http://www.wikidata.org/entity/Q7205616,plus construction
http://www.wikidata.org/entity/Q7249465,projective cover
http://www.wikidata.org/entity/Q7249475,projective unitary group
http://www.wikidata.org/entity/Q7261163,pure type system
http://www.wikidata.org/entity/Q7269080,quantum operation
http://www.wikidata.org/entity/Q7309599,Regular extension
http://www.wikidata.org/entity/Q7309617,regular sequence
http://www.wikidata.org/entity/Q7316304,restricted product
http://www.wikidata.org/entity/Q7329230,Richard Statman
http://www.wikidata.org/entity/Q7342467,Robert Bruner
http://www.wikidata.org/entity/Q7344830,Robert Goldblatt
http://www.wikidata.org/entity/Q7411491,Samuel Gitler Hammer
http://www.wikidata.org/entity/Q7446564,Seiberg duality
http://www.wikidata.org/entity/Q7490358,sharp map
http://www.wikidata.org/entity/Q7520909,simplicially enriched category
http://www.wikidata.org/entity/Q7543576,small set
http://www.wikidata.org/entity/Q7545384,Smith normal form
http://www.wikidata.org/entity/Q7622195,stratifold
http://www.wikidata.org/entity/Q7642975,super vector space
http://www.wikidata.org/entity/Q7644139,supersingular elliptic curve
http://www.wikidata.org/entity/Q7661853,symplectic vector field
http://www.wikidata.org/entity/Q7687971,Tate algebra
http://www.wikidata.org/entity/Q7687975,Tate conjecture
http://www.wikidata.org/entity/Q7687981,Tate module
http://www.wikidata.org/entity/Q7781782,Theodore Frankel
http://www.wikidata.org/entity/Q7888828,Gaussian rational
http://www.wikidata.org/entity/Q7888899,Riemannian metric
http://www.wikidata.org/entity/Q7941745,Vopěnka's principle
http://www.wikidata.org/entity/Q8017979,William S. Massey
http://www.wikidata.org/entity/Q8437543,indefinite integral
http://www.wikidata.org/entity/Q9382514,homotopy extension property
http://www.wikidata.org/entity/Q184433,Andrew Wiles
http://www.wikidata.org/entity/Q674689,Clifford algebra
http://www.wikidata.org/entity/Q12969754,electromagnetic radiation
http://www.wikidata.org/entity/Q12204658,Albert algebra
http://www.wikidata.org/entity/Q13474384,absolute idealism
http://www.wikidata.org/entity/Q13512116,nonassociative ring
http://www.wikidata.org/entity/Q15428801,Journal of Homotopy and Related Structures
http://www.wikidata.org/entity/Q13520655,double factorial
http://www.wikidata.org/entity/Q15435245,Alberto Cattaneo
http://www.wikidata.org/entity/Q15455421,Jan Nekovář
http://www.wikidata.org/entity/Q15614122,measure theory
http://www.wikidata.org/entity/Q15733623,Nils Baas
http://www.wikidata.org/entity/Q15819036,semisimple Lie group
http://www.wikidata.org/entity/Q16105699,Marie-Louise Michelsohn
http://www.wikidata.org/entity/Q16335140,cellular model
http://www.wikidata.org/entity/Q16671984,locally path-connected space
http://www.wikidata.org/entity/Q16858508,Cayley plane
http://www.wikidata.org/entity/Q16864486,Moss Sweedler
http://www.wikidata.org/entity/Q16879377,homotopy hypothesis
http://www.wikidata.org/entity/Q16935521,simplicial localization
http://www.wikidata.org/entity/Q17001823,adhesive category
http://www.wikidata.org/entity/Q17003697,Bousfield localization
http://www.wikidata.org/entity/Q17010049,einselection
http://www.wikidata.org/entity/Q17019528,group field theory
http://www.wikidata.org/entity/Q17037964,vertical vector field
http://www.wikidata.org/entity/Q17067319,motivic integration
http://www.wikidata.org/entity/Q17089125,Sullivan conjecture
http://www.wikidata.org/entity/Q17090831,symmetric spectrum
http://www.wikidata.org/entity/Q17097755,associated graded ring
http://www.wikidata.org/entity/Q17098315,jet group
http://www.wikidata.org/entity/Q17104025,theta divisor
http://www.wikidata.org/entity/Q17639097,Samir D. Mathur
http://www.wikidata.org/entity/Q18132175,André Petermann
http://www.wikidata.org/entity/Q18207320,Gelfand–Raikov theorem
http://www.wikidata.org/entity/Q18354167,noncommutative projective geometry
http://www.wikidata.org/entity/Q18695611,sheaf of modules
http://www.wikidata.org/entity/Q19308919,Sean Hartnoll
http://www.wikidata.org/entity/Q19597596,inter-universal Teichmüller theory
http://www.wikidata.org/entity/Q19934355,commutative monoid
http://www.wikidata.org/entity/Q935,Isaac Newton
http://www.wikidata.org/entity/Q8963,Johannes Kepler
http://www.wikidata.org/entity/Q41364,wavelength
http://www.wikidata.org/entity/Q16865975,transgression map
http://www.wikidata.org/entity/Q124168363,type
http://www.wikidata.org/entity/Q73546944,Jerome Gauntlett
http://www.wikidata.org/entity/Q63358340,André Lukas
http://www.wikidata.org/entity/Q63761838,Eric D'Hoker
http://www.wikidata.org/entity/Q2627013,positive element
http://www.wikidata.org/entity/Q5597987,Gravitation
http://www.wikidata.org/entity/Q1135252,Corrado Segre
http://www.wikidata.org/entity/Q60142955,Ashkbiz Danehkar
http://www.wikidata.org/entity/Q81244,Karl Popper
http://www.wikidata.org/entity/Q63092983,Volker Schomerus
http://www.wikidata.org/entity/Q553949,Marcel Berger
http://www.wikidata.org/entity/Q58098878,Noah P. Snyder
http://www.wikidata.org/entity/Q68536,Karl Stein
http://www.wikidata.org/entity/Q949521,Walter Feit
http://www.wikidata.org/entity/Q1169890,Steven Kleiman
http://www.wikidata.org/entity/Q1432895,Robert Schrader
http://www.wikidata.org/entity/Q2067227,Per Martin-Löf
http://www.wikidata.org/entity/Q98187124,Hans Halvorson
http://www.wikidata.org/entity/Q19960391,Quot scheme
http://www.wikidata.org/entity/Q20641813,flabby sheaf
http://www.wikidata.org/entity/Q21166845,Nicholas Jarvis Proudfoot
http://www.wikidata.org/entity/Q342646,Michael Dummett
http://www.wikidata.org/entity/Q381310,Shlomo Sternberg
http://www.wikidata.org/entity/Q554631,Bruno Zumino
http://www.wikidata.org/entity/Q21823259,Doron Gepner
http://www.wikidata.org/entity/Q1161188,Daniel Huybrechts
http://www.wikidata.org/entity/Q1458824,Alexander Varchenko
http://www.wikidata.org/entity/Q1947971,Moritz Kerz
http://www.wikidata.org/entity/Q23749629,Claus Montonen
http://www.wikidata.org/entity/Q25099801,Stacks Project
http://www.wikidata.org/entity/Q25305241,fundamental theorem of topos theory
http://www.wikidata.org/entity/Q26995329,Bodo Pareigis
http://www.wikidata.org/entity/Q17198085,Kevin Costello
http://www.wikidata.org/entity/Q28100982,David Ben-Zvi
http://www.wikidata.org/entity/Q18228251,Dmitry Kaledin
http://www.wikidata.org/entity/Q30504231,Jorge G. Russo
http://www.wikidata.org/entity/Q30587585,Stone space
http://www.wikidata.org/entity/Q30704544,Lawvere–Tierney topology
http://www.wikidata.org/entity/Q78406,Eckart Viehweg
http://www.wikidata.org/entity/Q193803,Roger Penrose
http://www.wikidata.org/entity/Q207534,Alfred Tarski
http://www.wikidata.org/entity/Q96691258,Tommaso Dorigo
http://www.wikidata.org/entity/Q1930684,Witold Hurewicz
http://www.wikidata.org/entity/Q4805729,Ashok Das (physicist)
http://www.wikidata.org/entity/Q5217886,Daniel Lazard
http://www.wikidata.org/entity/Q39046233,factorization homology
http://www.wikidata.org/entity/Q7611834,Steve Awodey
http://www.wikidata.org/entity/Q176482,Tom Bridgeland
http://www.wikidata.org/entity/Q10335717,Nathan Berkovits
http://www.wikidata.org/entity/Q1384927,Jean-Marie Souriau
http://www.wikidata.org/entity/Q1686462,Jeffrey Lagarias
http://www.wikidata.org/entity/Q1997242,Norbert Straumann
http://www.wikidata.org/entity/Q102150713,Anders Kock
http://www.wikidata.org/entity/Q38231546,Bruno Vallette
http://www.wikidata.org/entity/Q48970634,globular set
http://www.wikidata.org/entity/Q48988157,Mathematical methods of classical mechanics
http://www.wikidata.org/entity/Q48995828,tensor product of representations
http://www.wikidata.org/entity/Q75239,Wolfhart Zimmermann
http://www.wikidata.org/entity/Q215675,quantum entanglement
http://www.wikidata.org/entity/Q52088805,orthogonal Lie algebra
http://www.wikidata.org/entity/Q441993,Gabriele Veneziano
http://www.wikidata.org/entity/Q545097,Bryce DeWitt
http://www.wikidata.org/entity/Q1222649,Dieter Puppe
http://www.wikidata.org/entity/Q53252126,Telegram Open Network
http://www.wikidata.org/entity/Q1444047,Greg Kuperberg
http://www.wikidata.org/entity/Q1602226,Spencer Bloch
http://www.wikidata.org/entity/Q1914002,Maximilian Kreuzer
http://www.wikidata.org/entity/Q2157267,Robert Ghrist
http://www.wikidata.org/entity/Q55631208,rational thermodynamics
http://www.wikidata.org/entity/Q56248375,Antony Wassermann
http://www.wikidata.org/entity/Q56453907,Model categories of diagram spectra
http://www.wikidata.org/entity/Q56653513,open map
http://www.wikidata.org/entity/Q56826460,orthogonal spectrum
http://www.wikidata.org/entity/Q56855487,Andreas Wipf
http://www.wikidata.org/entity/Q6181183,Jeremy Butterfield
http://www.wikidata.org/entity/Q57637964,Uli Wagner
http://www.wikidata.org/entity/Q7175762,Peter McCullagh
http://www.wikidata.org/entity/Q58010066,Alissa Crans
http://www.wikidata.org/entity/Q6237023,John H. Palmieri
http://www.wikidata.org/entity/Q58494998,Julie Bergner
http://www.wikidata.org/entity/Q27929284,Walter Gubler
http://www.wikidata.org/entity/Q59842839,Patricia Ritter
http://www.wikidata.org/entity/Q62066525,Kasper Peeters
http://www.wikidata.org/entity/Q77137,Gerd Faltings
http://www.wikidata.org/entity/Q324436,Michel Demazure
http://www.wikidata.org/entity/Q1912805,Max Karoubi
http://www.wikidata.org/entity/Q2912378,Raman Sundrum
http://www.wikidata.org/entity/Q4755386,Andreas Blass
http://www.wikidata.org/entity/Q16193968,Peter Bouwknegt
http://www.wikidata.org/entity/Q6174422,Jeff Malpas
http://www.wikidata.org/entity/Q16939375,Eric Zaslow
http://www.wikidata.org/entity/Q9191,René Descartes
http://www.wikidata.org/entity/Q7453551,Sergei Gukov
http://www.wikidata.org/entity/Q59752470,Jeffrey Rabin
http://www.wikidata.org/entity/Q60041059,Vadim Kaplunovsky
http://www.wikidata.org/entity/Q41390,Kurt Gödel
http://www.wikidata.org/entity/Q61732,Max Dehn
http://www.wikidata.org/entity/Q59672168,Savdeep Sethi
http://www.wikidata.org/entity/Q74409062,Tristan Hübsch
http://www.wikidata.org/entity/Q30336000,Yael Karshon
http://www.wikidata.org/entity/Q43200329,John Terning
http://www.wikidata.org/entity/Q115556877,dihedral group of order 8
http://www.wikidata.org/entity/Q64055675,Lars Birkedal
http://www.wikidata.org/entity/Q81913342,Neil Lambert
http://www.wikidata.org/entity/Q94831082,Pertti Lounesto
